335943118042201	arsenic	15.0
335943118042201	arsenic	15.0
335943118042202	arsenic	6.0
335943118042202	arsenic	5.0
335943118042202	arsenic	6.0
335943118042202	arsenic	6.0
335943118042202	arsenic	5.0
335943118042202	arsenic	5.0
335943118042202	arsenic	5.0
335943118042202	arsenic	5.0
335943118042202	arsenic	5.0
335943118042204	arsenic	14.0
335943118042204	arsenic	17.0
335943118042204	arsenic	17.0
335943118042204	arsenic	16.0
335943118042204	arsenic	17.0
335943118042205	arsenic	10.0
335943118042205	arsenic	6.0
335943118042205	arsenic	6.0
335943118042205	arsenic	5.0
335943118042205	arsenic	7.0
335943118042205	arsenic	8.0
335943118042205	arsenic	6.0
335943118042205	arsenic	8.0
335943118042205	arsenic	7.0
335943118042205	arsenic	6.0
335943118042206	arsenic	9.0
335943118042206	arsenic	10.0
335943118042206	arsenic	10.0
335943118042206	arsenic	9.0
335943118042206	arsenic	11.0
335943118042206	arsenic	10.0
335943118042206	arsenic	10.0
335943118042206	arsenic	11.0
335943118042206	arsenic	10.0
335943118042206	arsenic	10.0
335943118042207	arsenic	9.0
335943118042207	arsenic	9.0
335943118042207	arsenic	11.0
335943118042207	arsenic	10.0
335943118042207	arsenic	13.0
335943118042207	arsenic	11.0
335943118042207	arsenic	12.0
335943118042207	arsenic	11.0
335943118042207	arsenic	11.0
335943118042207	arsenic	12.0
335943118042208	arsenic	12.0
335943118042208	arsenic	13.0
335943118042208	arsenic	14.0
335943118042208	arsenic	16.0
335943118042208	arsenic	13.0
335943118042208	arsenic	14.0
335943118042208	arsenic	14.0
335943118042208	arsenic	15.0
335943118042208	arsenic	15.0
335943118042209	arsenic	8.0
335943118042209	arsenic	8.0
335943118042209	arsenic	9.0
335943118042209	arsenic	11.0
335943118042209	arsenic	15.0
335943118042209	arsenic	11.0
335943118042209	arsenic	10.0
335943118042209	arsenic	11.0
335943118042209	arsenic	11.0
335943118042209	arsenic	11.0
335943118042210	arsenic	9.0
335943118042210	arsenic	13.0
335943118042210	arsenic	15.0
335943118042210	arsenic	14.0
335943118042210	arsenic	9.0
335943118042210	arsenic	10.0
335943118042210	arsenic	10.0
335943118042210	arsenic	10.0
335943118042210	arsenic	9.0
335943118042211	arsenic	10.0
335943118042211	arsenic	10.0
335943118042211	arsenic	13.0
335943118042211	arsenic	11.0
335943118042211	arsenic	11.0
335943118042211	arsenic	12.0
335943118042211	arsenic	9.0
335943118042211	arsenic	10.0
335943118042211	arsenic	10.0
335943118042211	arsenic	11.0
335943118042212	arsenic	9.0
335943118042212	arsenic	10.0
335943118042212	arsenic	10.0
335943118042212	arsenic	10.0
335943118042212	arsenic	9.0
335943118042212	arsenic	9.0
335943118042212	arsenic	10.0
335943118042212	arsenic	9.0
335943118042212	arsenic	9.0
335943118042212	arsenic	9.0
335943118042213	arsenic	7.0
335943118042213	arsenic	7.0
335943118042213	arsenic	9.0
335943118042213	arsenic	8.0
335943118042213	arsenic	9.0
335943118042213	arsenic	9.0
335943118042213	arsenic	7.0
335943118042213	arsenic	8.0
335943118042213	arsenic	7.0
335943118042214	arsenic	7.0
335943118042214	arsenic	6.0
335943118042214	arsenic	5.0
335943118042214	arsenic	10.0
335943118042214	arsenic	11.0
335943118042214	arsenic	8.0
335943118042214	arsenic	8.0
335943118042214	arsenic	6.0
335943118042214	arsenic	6.0
335943118042214	arsenic	6.0
335943118042215	arsenic	8.0
335943118042215	arsenic	7.0
335943118042215	arsenic	6.0
335943118042215	arsenic	11.0
335943118042215	arsenic	13.0
335943118042215	arsenic	9.0
335943118042215	arsenic	10.0
335943118042215	arsenic	6.0
335943118042215	arsenic	6.0
335943118042215	arsenic	6.0
335943118042216	arsenic	6.0
335943118042216	arsenic	8.0
335943118042216	arsenic	7.0
335943118042216	arsenic	12.0
335943118042216	arsenic	15.0
335943118042216	arsenic	10.0
335943118042216	arsenic	10.0
335943118042216	arsenic	8.0
335943118042216	arsenic	8.0
335943118042216	arsenic	7.0
335943118042217	arsenic	14.0
335943118042217	arsenic	15.0
335943118042217	arsenic	16.0
335943118042217	arsenic	15.0
335943118042217	arsenic	18.0
335943118042217	arsenic	18.0
335943118042217	arsenic	18.0
335943118042217	arsenic	16.0
335943118042217	arsenic	17.0
335943118042217	arsenic	5.0
335943118042218	arsenic	14.0
335943118042218	arsenic	16.0
335943118042218	arsenic	18.0
335943118042218	arsenic	17.0
335943118042218	arsenic	18.0
335943118042218	arsenic	17.0
335943118042218	arsenic	17.0
335943118042218	arsenic	18.0
335943118042218	arsenic	19.0
335943118042218	arsenic	20.0
335943118042219	arsenic	15.0
335943118042219	arsenic	20.0
335943118042219	arsenic	21.0
335943118042219	arsenic	22.0
335943118042219	arsenic	21.0
335943118042219	arsenic	17.0
335943118042219	arsenic	18.0
335943118042219	arsenic	20.0
335943118042219	arsenic	23.0
335943118042219	arsenic	21.0
335943118042220	arsenic	19.0
335943118042220	arsenic	22.0
335943118042220	arsenic	20.0
335943118042220	arsenic	24.0
335943118042220	arsenic	22.0
335943118042220	arsenic	22.0
335943118042220	arsenic	24.0
335943118042220	arsenic	25.0
335943118042220	arsenic	26.0
335943118042220	arsenic	29.0
335943118042221	arsenic	21.0
335943118042221	arsenic	24.0
335943118042221	arsenic	27.0
335943118042221	arsenic	27.0
335943118042221	arsenic	24.0
335943118042221	arsenic	23.0
335943118042221	arsenic	25.0
335943118042221	arsenic	24.0
335943118042221	arsenic	25.0
335943118042221	arsenic	26.0
335943118042223	arsenic	2.0
335943118042223	arsenic	1.0
335943118042223	arsenic	1.0
335943118042223	arsenic	1.0
335943118042223	arsenic	1.0
335943118042223	arsenic	3.0
335943118042223	arsenic	2.0
335943118042223	arsenic	3.0
335943118042224	arsenic	28.0
335943118042224	arsenic	35.0
335943118042224	arsenic	20.0
335943118042224	arsenic	21.0
335943118042224	arsenic	17.0
335943118042224	arsenic	19.0
335943118042224	arsenic	23.0
335943118042224	arsenic	19.0
335943118042224	arsenic	21.0
335943118042224	arsenic	17.0
335943118042225	arsenic	10.0
335943118042225	arsenic	7.0
335943118042225	arsenic	7.0
335943118042225	arsenic	8.0
335943118042225	arsenic	8.0
335943118042225	arsenic	8.0
335943118042225	arsenic	9.0
335943118042225	arsenic	9.0
335943118042225	arsenic	7.0
335943118042225	arsenic	8.0
335943118042226	arsenic	10.0
335943118042226	arsenic	10.0
335943118042226	arsenic	11.0
335943118042226	arsenic	11.0
335943118042226	arsenic	9.0
335943118042226	arsenic	9.0
335943118042226	arsenic	9.0
335943118042227	arsenic	37.0
335943118042227	arsenic	38.0
335943118042227	arsenic	33.0
335943118042227	arsenic	34.0
335943118042227	arsenic	37.0
335943118042227	arsenic	34.0
335943118042227	arsenic	32.0
335943118042228	arsenic	10.0
335943118042228	arsenic	7.0
335943118042228	arsenic	9.0
335943118042228	arsenic	9.0
335943118042228	arsenic	9.0
335943118042228	arsenic	7.0
335943118042229	arsenic	23.0
335943118042229	arsenic	19.0
335943118042229	arsenic	20.0
335943118042229	arsenic	20.0
335943118042229	arsenic	19.0
335943118042229	arsenic	22.0
335943118042229	arsenic	19.0
335943118042229	arsenic	19.0
335943118042231	arsenic	13.0
335943118042231	arsenic	3.0
335943118042231	arsenic	2.0
335943118042231	arsenic	3.0
335943118042242	arsenic	8.0
335943118042242	arsenic	8.0
335943118042242	arsenic	8.0
335943118042242	arsenic	7.0
335943118042242	arsenic	7.0
335943118042242	arsenic	8.0
335943118042242	arsenic	8.0
335943118042242	arsenic	9.0
335943118042242	arsenic	8.0
335943118042242	arsenic	8.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	2.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042243	arsenic	3.0
335943118042244	arsenic	21.0
335943118042244	arsenic	5.0
335943118042244	arsenic	6.0
335943118042244	arsenic	5.0
335943118042244	arsenic	5.0
335943118042244	arsenic	6.0
335943118042244	arsenic	6.0
335943118042244	arsenic	6.0
335943118042244	arsenic	5.0
335943118042244	arsenic	6.0
335943118042245	arsenic	6.0
335943118042245	arsenic	19.0
335943118042245	arsenic	22.0
335943118042245	arsenic	20.0
335943118042245	arsenic	19.0
335943118042245	arsenic	19.0
335943118042245	arsenic	18.0
335943118042245	arsenic	18.0
335943118042245	arsenic	18.0
335943118042245	arsenic	18.0
335943118042246	arsenic	4.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	2.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	2.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042246	arsenic	3.0
335943118042247	arsenic	3.0
335943118042247	arsenic	4.0
335943118042247	arsenic	2.0
335943118042247	arsenic	1.0
335943118042247	arsenic	2.0
335943118042247	arsenic	3.0
335943118042247	arsenic	2.0
335943118042247	arsenic	3.0
335943118042247	arsenic	2.0
335943118042247	arsenic	2.0
335952118155601	arsenic	0.2
335952118155602	arsenic	0.3
335952118155603	arsenic	2.1
335952118155604	arsenic	2.8
335952118155605	arsenic	0.8
340005118043301	arsenic	8.0
340005118043302	arsenic	1.0
340005118043302	arsenic	1.0
340005118043303	arsenic	1.0
340005118043303	arsenic	1.0
340005118043304	arsenic	5.0
340005118043304	arsenic	2.0
340040118100901	arsenic	0.2
340040118100901	arsenic	5.4
340040118100902	arsenic	3.0
340040118100903	arsenic	1.0
340040118100904	arsenic	2.0
340040118100904	arsenic	0.19
340040118100905	arsenic	1.0
340040118100906	arsenic	2.0
340043118040001	arsenic	1.9
340112118033701	arsenic	1.6
340148118030901	arsenic	1.5
340148118030901	arsenic	1.6
340233118011301	arsenic	2.6
340303117434701	arsenic	0.9
340303117434701	arsenic	0.41
340303117434701	arsenic	0.41
340321118000501	arsenic	2.7
340333117431001	arsenic	1.6
340333117431001	arsenic	0.63
340333117431001	arsenic	0.56
340552117584003	arsenic	2.0
340554118025901	arsenic	0.8
340607118034801	arsenic	0.6
340618117573401	arsenic	2.2
340624117434301	arsenic	1.4
340652117504101	arsenic	0.6
340703117421901	arsenic	0.5
340703117421901	arsenic	0.46
340715118055401	arsenic	3.4
340742118144801	arsenic	0.6
340835118055401	arsenic	0.7
340835118055401	arsenic	0.86
340931118062901	arsenic	0.8
342643117505201	arsenic	0.09
343122118024401	arsenic	1.9
343144117572901	arsenic	0.22
343216117562601	arsenic	2.0
343216117562601	arsenic	1.0
343216117562601	arsenic	2.0
343216117562601	arsenic	0.45
343216117562601	arsenic	0.42
343216117562601	arsenic	0.39
343216117562601	arsenic	0.35
343259117593101	arsenic	2.0
343259117593101	arsenic	1.6
343331118014901	arsenic	0.21
343404117593101	arsenic	2.0
343404117593101	arsenic	2.0
343404117593101	arsenic	0.1
343404117593101	arsenic	0.19
343404117593101	arsenic	0.15
343404117593101	arsenic	0.21
343434117500801	arsenic	2.0
343704118095601	arsenic	3.0
343717118063601	arsenic	2.7
343727118085202	arsenic	2.0
343727118085202	arsenic	2.0
343727118085202	arsenic	2.0
343727118085202	arsenic	0.95
343727118085202	arsenic	0.99
343727118085202	arsenic	0.83
343727118085202	arsenic	1.0
343752118012001	arsenic	0.18
343752118012001	arsenic	0.21
343752118012001	arsenic	0.25
343752118012001	arsenic	0.19
343811118050601	arsenic	1.0
343820118050103	arsenic	1.0
343822118051901	arsenic	1.0
343822118051901	arsenic	1.0
343822118051901	arsenic	1.0
343822118051901	arsenic	1.2
343822118051901	arsenic	1.1
343822118051901	arsenic	1.1
343822118051901	arsenic	1.2
343851118083801	arsenic	2.7
343932118144001	arsenic	0.34
343943118081801	arsenic	5.0
343953118041901	arsenic	0.81
344003118074901	arsenic	47.7
344005118081801	arsenic	16.8
344005118081801	arsenic	18.0
344005118081801	arsenic	19.8
344005118081801	arsenic	20.0
344005118081801	arsenic	21.0
344005118081801	arsenic	17.0
344005118081801	arsenic	23.1
344005118081801	arsenic	22.0
344005118081801	arsenic	14.8
344005118081801	arsenic	16.0
344005118081801	arsenic	13.8
344005118081801	arsenic	14.0
344006118082601	arsenic	16.8
344008118074701	arsenic	2.0
344008118074701	arsenic	6.0
344008118074701	arsenic	5.6
344008118074701	arsenic	7.3
344028118112601	arsenic	10.1
344042118130001	arsenic	3.3
344104118053101	arsenic	2.0
344104118053101	arsenic	2.0
344104118053101	arsenic	1.0
344104118053101	arsenic	1.7
344104118053101	arsenic	1.9
344104118053101	arsenic	1.5
344104118053101	arsenic	1.8
344107118092401	arsenic	5.3
344109118092201	arsenic	2.7
344120118081301	arsenic	1.6
344120118081301	arsenic	0.96
344125118075801	arsenic	20.6
344125118075801	arsenic	41.8
344125118075801	arsenic	40.5
344125118075801	arsenic	1.7
344130118075701	arsenic	36.3
344138117581901	arsenic	0.5
344200118141001	arsenic	1.0
344200118141001	arsenic	1.2
344200118141001	arsenic	1.0
344200118141001	arsenic	1.1
344209118183801	arsenic	1.0
344209118183801	arsenic	2.0
344209118183801	arsenic	0.83
344209118183801	arsenic	1.0
344209118183801	arsenic	0.95
344209118183801	arsenic	0.98
344257118034901	arsenic	4.0
344257118034901	arsenic	3.0
344338118022501	arsenic	2.0
344338118022501	arsenic	1.0
344338118022501	arsenic	1.1
344338118022501	arsenic	1.2
344338118022501	arsenic	0.97
344338118022501	arsenic	1.1
344457117581001	arsenic	1.0
344457117581001	arsenic	2.0
344548118092501	arsenic	15.0
344548118092501	arsenic	13.0
344548118092501	arsenic	13.9
344548118092501	arsenic	15.3
344551117553101	arsenic	2.0
344551117553101	arsenic	3.0
344551117553101	arsenic	2.8
344551117553101	arsenic	2.8
344551117553101	arsenic	3.1
344551117553101	arsenic	3.0
344636118320801	arsenic	64.0
344636118320801	arsenic	52.0
344636118320801	arsenic	60.5
344636118320801	arsenic	55.1
344636118320801	arsenic	48.7
344636118320801	arsenic	36.0
344703118095601	arsenic	25.0
344703118095601	arsenic	21.0
344703118095601	arsenic	22.3
344703118095601	arsenic	22.9
344703118095601	arsenic	22.9
344703118095601	arsenic	21.0
344703118095601	arsenic	20.5
344814118231101	arsenic	4.6
344814118231101	arsenic	2.4
344816118224001	arsenic	3.5
344828118372601	arsenic	8.0
344828118372601	arsenic	9.0
344828118372601	arsenic	9.8
344834118151401	arsenic	5.3
344835117531301	arsenic	11.0
344835117531301	arsenic	57.7
344835117531301	arsenic	49.0
344835117531302	arsenic	2.6
344835117531302	arsenic	2.4
344835117531303	arsenic	17.0
344835117531303	arsenic	10.8
344835117531303	arsenic	0.2
344835117531303	arsenic	0.4
344835117531303	arsenic	13.2
344835117531303	arsenic	12.0
344835117531304	arsenic	18.0
344910117532402	arsenic	14.8
344910117532402	arsenic	0.2
344910117532402	arsenic	1.2
344910117532402	arsenic	17.6
344910117532402	arsenic	23.4
344910117532402	arsenic	14.0
344921117570601	arsenic	33.0
334657118160001	arsenic	1.0
334657118160001	arsenic	0.1
334657118160002	arsenic	1.0
334657118160002	arsenic	0.25
334657118160003	arsenic	1.0
334657118160004	arsenic	1.0
334657118160004	arsenic	0.1
334657118160005	arsenic	1.0
334802118141801	arsenic	1.0
334802118141802	arsenic	1.0
334802118141803	arsenic	1.0
334802118141804	arsenic	1.0
334802118141805	arsenic	1.0
334904118130301	arsenic	0.5
334904118130302	arsenic	0.2
334904118130303	arsenic	0.3
334904118130304	arsenic	0.6
334904118130305	arsenic	2.0
335013118142501	arsenic	1.0
335013118142502	arsenic	1.0
335013118142503	arsenic	1.0
335013118142504	arsenic	1.0
335517118081301	arsenic	3.0
335517118081301	arsenic	2.9
335517118081302	arsenic	3.0
335517118081303	arsenic	4.0
335517118081304	arsenic	2.0
335517118081305	arsenic	4.0
335517118081306	arsenic	2.0
335829118065201	arsenic	1.0
335829118065202	arsenic	1.0
335829118065203	arsenic	3.0
335829118065204	arsenic	2.0
335829118065205	arsenic	3.0
335829118065206	arsenic	2.0
334615118131001	arsenic	3.2
334615118131001	arsenic	0.76
334615118131002	arsenic	1.0
334615118131002	arsenic	0.2
335314118223801	arsenic	0.09
335314118223801	arsenic	0.14
340152118273601	arsenic	0.73
340152118273601	arsenic	0.82
340152118273601	arsenic	0.84
340235118295901	arsenic	0.81
343139118314301	arsenic	15.0
344849117545801	arsenic	11.1
344849117545801	arsenic	0.2
344849117545801	arsenic	1.1
344849117545801	arsenic	20.6
344849117545801	arsenic	20.6
344849117545801	arsenic	0.16
344856117541801	arsenic	10.3
344856117541801	arsenic	0.2
344856117541801	arsenic	0.2
344306118092601	arsenic	9.0
344306118092601	arsenic	82.0
344306118092601	arsenic	76.7
344306118092601	arsenic	58.1
344306118092601	arsenic	58.1
344306118092601	arsenic	34.1
344306118092601	arsenic	33.3
344306118092601	arsenic	4.2
344306118092601	arsenic	4.0
344306118092601	arsenic	4.0
344306118092601	arsenic	3.7
344306118092601	arsenic	9.0
344306118092601	arsenic	9.0
344306118092601	arsenic	5.1
344306118092601	arsenic	5.2
344415118130301	arsenic	17.5
344415118130301	arsenic	11.3
340027118071901	arsenic	3.3
340027118071901	arsenic	3.3
340027118071903	arsenic	0.7
340027118071903	arsenic	0.1
340027118071904	arsenic	0.7
340027118071906	arsenic	3.2
343244118305801	arsenic	2.0
334445118125301	arsenic	4.1
334445118125301	arsenic	0.83
334445118125302	arsenic	25.8
334837118085701	arsenic	2.8
334837118085701	arsenic	1.9
334837118085702	arsenic	0.9
334837118085703	arsenic	1.5
334837118085704	arsenic	2.0
334837118085704	arsenic	0.1
334837118085705	arsenic	0.7
334837118085706	arsenic	3.4
334921118165301	arsenic	1.5
334921118165302	arsenic	0.6
334921118165303	arsenic	1.1
334921118165304	arsenic	0.3
334921118165305	arsenic	0.8
335239118061501	arsenic	2.8
335239118061502	arsenic	2.1
335239118061503	arsenic	3.9
335239118061504	arsenic	7.8
335239118061505	arsenic	18.2
335239118061506	arsenic	6.7
335723118245501	arsenic	0.9
335723118245502	arsenic	0.9
335723118245503	arsenic	1.4
335723118245504	arsenic	0.5
335723118245505	arsenic	2.1
343222117552901	arsenic	0.28
343713117485101	arsenic	1.1
344910117533101	arsenic	7.7
344910117533101	arsenic	6.5
344910117533102	arsenic	10.5
344910117533102	arsenic	6.9
344910117533103	arsenic	23.9
344910117533103	arsenic	21.0
344910117533104	arsenic	86.1
344910117533104	arsenic	42.0
344910117533105	arsenic	46.1
344910117533105	arsenic	43.0
335235118175901	arsenic	0.4
335235118175901	arsenic	0.11
335235118175902	arsenic	0.4
335235118175903	arsenic	0.3
335235118175903	arsenic	0.1
335235118175904	arsenic	0.2
335235118175904	arsenic	0.3
335235118175905	arsenic	0.7
334747118132301	arsenic	0.2
334747118132301	arsenic	0.12
334747118132302	arsenic	0.5
334747118132303	arsenic	0.5
334747118132303	arsenic	0.1
334747118132304	arsenic	0.8
335337118113401	arsenic	0.5
335337118113402	arsenic	0.3
335337118113403	arsenic	0.9
335337118113404	arsenic	33.9
335337118113405	arsenic	26.4
335443118031901	arsenic	0.2
335443118031902	arsenic	0.4
335443118031903	arsenic	45.5
335443118031904	arsenic	16.6
335443118031905	arsenic	21.2
344504118050301	arsenic	3.0
334737118101901	arsenic	1.6
334737118101901	arsenic	0.75
334737118101902	arsenic	1.6
334737118101903	arsenic	2.2
334737118101904	arsenic	5.8
334737118101905	arsenic	3.2
334737118101905	arsenic	0.53
334737118101906	arsenic	1.1
344103118035501	arsenic	9.0
344103118035501	arsenic	13.1
344103118035501	arsenic	12.8
344103118035501	arsenic	13.3
344103118035501	arsenic	12.9
344103118035501	arsenic	23.4
344103118035501	arsenic	22.5
344103118035501	arsenic	25.7
344103118035501	arsenic	24.1
344103118035501	arsenic	25.4
344103118035501	arsenic	24.4
344103118035501	arsenic	19.2
344103118035501	arsenic	18.8
344103118035501	arsenic	13.1
344103118035501	arsenic	12.6
344103118035501	arsenic	0.7
344103118035501	arsenic	0.5
344103118035501	arsenic	0.9
344103118035501	arsenic	0.5
344103118035501	arsenic	0.92
344103118035501	arsenic	1.9
344103118035501	arsenic	1.0
344103118035501	arsenic	1.5
344103118035501	arsenic	1.1
344103118035501	arsenic	1.4
344112118093201	arsenic	0.3
344134118044301	arsenic	4.9
344135118044801	arsenic	19.5
344135118044801	arsenic	1.6
344135118044801	arsenic	1.4
344135118044801	arsenic	1.6
344135118044801	arsenic	0.5
344135118044801	arsenic	1.1
344135118044801	arsenic	0.7
344135118044801	arsenic	1.7
344135118044801	arsenic	0.5
344135118044801	arsenic	4.0
344135118044801	arsenic	4.1
344248118074701	arsenic	36.2
344248118074701	arsenic	36.8
344248118074701	arsenic	123.0
344248118074701	arsenic	97.0
344248118074701	arsenic	5.8
344248118074701	arsenic	35.9
344248118074701	arsenic	25.0
344248118074701	arsenic	3.9
344248118074701	arsenic	2.0
344248118074701	arsenic	120.0
344248118074701	arsenic	97.0
344305118091801	arsenic	33.4
341705118132401	arsenic	2.1
342240117495401	arsenic	2.0
10278300	arsenic	40.0
10278300	arsenic	20.0
10278300	arsenic	30.0
10278300	arsenic	30.0
10278300	arsenic	20.0
10278300	arsenic	30.0
10278300	arsenic	20.0
10278300	arsenic	30.0
10278300	arsenic	20.0
10278300	arsenic	30.0
10278300	arsenic	10.0
10278300	arsenic	30.0
10278300	arsenic	10.0
10278300	arsenic	30.0
10278300	arsenic	10.0
10278300	arsenic	10.0
10278300	arsenic	10.0
10278300	arsenic	10.0
10278300	arsenic	20.0
10278300	arsenic	20.0
