Node 1	Node 2	Weight
335100118120403	340552117584003	1
335100118120403	344910117532402	1
335100118120403	341100118130001	1
335100118120403	340112118033701	1
335100118120403	335443118031902	1
335100118120403	343139118314301	1
335100118120403	344003118074901	1
335100118120403	340400118230001	1
335100118120403	334836118061201	1
335100118120403	343932118144001	1
335100118120403	340624117434301	1
335100118120403	343822118051901	1
335100118120403	335723118245505	1
335100118120403	344815118240401	1
335100118120403	340233118011301	1
335100118120403	334737118101903	1
335100118120403	343546118091601	1
335100118120403	335545118061101	1
335100118120403	340040118100901	1
335100118120403	343216117562601	1
335100118120403	344008118074701	1
335100118120403	334904118130303	1
335100118120403	344006118082601	1
335100118120403	335841118135801	1
335100118120403	334921118165303	1
335100118120403	334921118165305	1
335100118120403	335642118103703	1
335100118120403	335235118175901	1
335100118120403	335818118051205	1
335100118120403	342045118215201	1
335100118120403	335239118061504	1
335100118120403	335642118103702	1
335100118120403	335235118175904	1
335100118120403	335735118085806	1
335100118120403	334904118130305	1
335100118120403	335723118245502	1
335100118120403	334904118130302	1
335100118120403	340400118240001	1
335100118120403	335515118112101	1
335100118120403	344135118044801	1
335100118120403	334904118130304	1
335100118120403	344829118222801	1
335100118120403	343404117593101	1
335100118120403	335333118140604	1
335100118120403	335517118081301	1
335100118120403	342632118084501	1
335100118120403	340152118273601	1
335100118120403	335952118155604	1
335100118120403	335723118245503	1
335100118120403	335645118105601	1
335100118120403	335744118035101	1
335100118120403	334751118131902	1
335100118120403	341732118171101	1
335100118120403	340027118071901	1
335100118120403	343244118305801	1
335100118120403	344910117533102	1
335100118120403	335952118155605	1
335100118120403	335842118034103	1
335100118120403	335239118061505	1
335100118120403	344120118081301	1
335100118120403	335235118175902	1
335100118120403	335642118103704	1
335100118120403	335842118034102	1
335100118120403	335842118034106	1
335100118120403	344005118081801	1
335100118120403	344910117533101	1
335100118120403	340148118030901	1
335100118120403	340207118413301	1
335100118120403	340835118055401	1
335100118120403	334837118085701	1
335100118120403	334751118131901	1
335100118120403	344104118053101	1
335100118120403	344000118250001	1
335100118120403	343434117500801	1
335100118120403	334753118051903	1
335100118120403	340157118413103	1
335100118120403	335100118120405	1
335100118120403	340235118295901	1
335100118120403	340210118405401	1
335100118120403	340607118034801	1
335100118120403	344138117581901	1
335100118120403	335209118082001	1
335100118120403	335818118051202	1
335100118120403	334737118101905	1
335100118120403	340400117530001	1
335100118120403	340043118040001	1
335100118120403	343259117593101	1
335100118120403	335112118090402	1
335100118120403	344028118112601	1
335100118120403	335723118245501	1
335100118120403	341000118220001	1
335100118120403	334837118085706	1
335100118120403	335900118220001	1
335100118120403	341423117530201	1
335100118120403	343851118083801	1
335100118120403	335239118061506	1
335100118120403	335545118061106	1
335100118120403	335030118070001	1
335100118120403	344835117531301	1
335100118120403	334737118101901	1
335100118120403	341448118020001	1
335100118120403	335735118085803	1
335100118120403	335100118120404	1
335100118120403	343717118063601	1
335100118120403	344112118093201	1
335100118120403	334753118051901	1
335100118120403	334753118051902	1
335100118120403	344457117581001	1
335100118120403	344910117533105	1
335100118120403	334445118125302	1
335100118120403	334747118132302	1
335100118120403	335842118034101	1
335100118120403	335333118140603	1
335100118120403	342505118053701	1
335100118120403	344103118035501	1
335100118120403	344817118233101	1
335100118120403	340027118071904	1
335100118120403	340303117434701	1
335100118120403	335209118080101	1
335100118120403	335545118061105	1
335100118120403	344125118075801	1
335100118120403	344338118022501	1
335100118120403	334615118131002	1
335100118120403	340208118410701	1
335100118120403	335609118000104	1
335100118120403	340157118413102	1
335100118120403	335440118081101	1
335100118120403	335333118140605	1
335100118120403	344548118092501	1
335100118120403	335545118061102	1
335100118120403	334753118051905	1
335100118120403	340156118411401	1
335100118120403	344816118224001	1
335100118120403	334837118085703	1
335100118120403	335337118113405	1
335100118120403	335818118051204	1
335100118120403	335545118061104	1
335100118120403	340209118410301	1
335100118120403	344109118092201	1
335100118120403	340800117460001	1
335100118120403	344130118075701	1
335100118120403	344828118372601	1
335100118120403	335952118155603	1
335100118120403	340208118410101	1
335100118120403	341100118092001	1
335100118120403	335112118090405	1
335100118120403	341300118243801	1
335100118120403	343515118101401	1
335100118120403	335735118085802	1
335100118120403	344042118130001	1
335100118120403	335642118103705	1
335100118120403	344209118183801	1
335100118120403	334921118165301	1
335100118120403	335100118120402	1
335100118120403	340159118414601	1
335100118120403	335337118113402	1
335100118120403	335400118070001	1
335100118120403	335842118034104	1
335100118120403	335800118230001	1
335100118120403	11098000	1
335100118120403	334837118085704	1
335100118120403	340618117573401	1
335100118120403	335609118000201	1
335100118120403	344200118141001	1
335100118120403	344849117545801	1
335100118120403	335443118031905	1
335100118120403	344305118091801	1
335100118120403	344551117553101	1
335100118120403	344623117550001	1
335100118120403	334615118131001	1
335100118120403	342144118181601	1
335100118120403	340205118410101	1
335100118120403	344843118215601	1
335100118120403	340207118410401	1
335100118120403	341930117561301	1
335100118120403	334445118125301	1
335100118120403	335239118061503	1
335100118120403	344306118092601	1
335100118120403	340027118071903	1
335100118120403	344815118234601	1
335100118120403	334904118130301	1
335100118120403	335818118051201	1
335100118120403	335239118061502	1
335100118120403	335235118175903	1
335100118120403	11080000	1
335100118120403	335337118113403	1
335100118120403	334747118132303	1
335100118120403	340800118160001	1
335100118120403	343727118085202	1
335100118120403	335337118113404	1
335100118120403	340900117550001	1
335100118120403	335333118140601	1
335100118120403	344504118050301	1
335100118120403	343331118014901	1
335100118120403	344248118074701	1
335100118120403	340300117480001	1
335100118120403	335609118000105	1
335100118120403	340742118144801	1
335100118120403	334747118132301	1
335100118120403	340900118170001	1
335100118120403	335333118140602	1
335100118120403	344700118360001	1
335100118120403	335443118031903	1
335100118120403	335712118054901	1
335100118120403	344910117533103	1
335100118120403	344835117531302	1
335100118120403	335112118090403	1
335100118120403	340652117504101	1
335100118120403	335752118080201	1
335100118120403	334921118165304	1
335100118120403	340200118270001	1
335100118120403	335112118090404	1
335100118120403	344107118092401	1
335100118120403	334837118085705	1
335100118120403	344134118044301	1
335100118120403	344636118320801	1
335100118120403	335443118031901	1
335100118120403	343222117552901	1
335100118120403	335443118031904	1
335100118120403	335529118065501	1
335100118120403	341200118240001	1
335100118120403	335842118034105	1
335100118120403	335735118085804	1
335100118120403	335735118085805	1
335100118120403	344257118034901	1
335100118120403	335609118000101	1
335100118120403	344415118130301	1
335100118120403	335952118155602	1
335100118120403	344910117533104	1
335100118120403	340156118410601	1
335100118120403	335952118155601	1
335100118120403	341838118065201	1
335100118120403	335735118085801	1
335100118120403	340333117431001	1
335100118120403	340703117421901	1
335100118120403	340158118412401	1
335100118120403	344835117531303	1
335100118120403	334921118165302	1
335100118120403	343713117485101	1
335100118120403	334737118101906	1
335100118120403	335333118140606	1
335100118120403	343953118041901	1
335100118120403	344834118151401	1
335100118120403	342240117495401	1
335100118120403	335100118120401	1
335100118120403	334753118051904	1
335100118120403	334737118101904	1
335100118120403	344814118231101	1
335100118120403	344856117541801	1
335100118120403	335337118113401	1
335100118120403	344703118095601	1
335100118120403	335710118105101	1
335100118120403	343752118012001	1
335100118120403	340700117560001	1
335100118120403	334837118085702	1
335100118120403	340554118025901	1
335100118120403	335239118061501	1
335100118120403	340931118062901	1
335100118120403	334747118132304	1
335100118120403	335817118051301	1
335100118120403	334753118051906	1
335100118120403	335818118051203	1
335100118120403	340321118000501	1
335100118120403	335100118120406	1
335100118120403	335609118000102	1
335100118120403	334737118101902	1
335100118120403	342623118190401	1
335100118120403	340027118071906	1
335100118120403	340715118055401	1
335100118120403	335235118175905	1
335100118120403	11080880	1
335100118120403	340155118410201	1
335100118120403	340700118130001	1
335100118120403	344841118240301	1
335100118120403	335723118245504	1
335100118120403	343943118081801	1
335100118120403	343144117572901	1
340552117584003	341100118130001	6
340552117584003	344500118260001	1
340552117584003	334836118061201	4
340552117584003	343932118144001	6
340552117584003	335723118245505	1
340552117584003	344815118240401	1
340552117584003	335818118125301	2
340552117584003	342700118370001	1
340552117584003	344006118082601	2
340552117584003	334921118165303	1
340552117584003	335235118175901	1
340552117584003	335642118103703	1
340552117584003	335818118051205	1
340552117584003	335642118103702	1
340552117584003	335235118175904	1
340552117584003	340500118010001	1
340552117584003	335333118140604	1
340552117584003	340152118273601	6
340552117584003	334751118131902	1
340552117584003	335200118060001	2
340552117584003	335235118175902	1
340552117584003	344104118053101	1
340552117584003	334944118051601	2
340552117584003	335209118082001	5
340552117584003	335818118051202	1
340552117584003	335545118061106	1
340552117584003	341448118020001	3
340552117584003	334753118051901	1
340552117584003	344910117533105	2
340552117584003	344103118035501	3
340552117584003	340303117434701	6
340552117584003	335545118061105	1
340552117584003	344125118075801	5
340552117584003	344600118270001	1
340552117584003	344338118022501	1
340552117584003	340157118413102	1
340552117584003	341300118220001	2
340552117584003	340156118411401	1
340552117584003	341300118243801	5
340552117584003	335858118183501	2
340552117584003	340159118414601	1
340552117584003	335800118230001	5
340552117584003	344849117545801	5
340552117584003	344305118091801	2
340552117584003	335609118000201	1
340552117584003	344623117550001	1
340552117584003	334615118131001	1
340552117584003	340207118410401	1
340552117584003	341200118140001	1
340552117584003	335239118061503	1
340552117584003	342400117460001	1
340552117584003	335235118175903	1
340552117584003	340900118050001	1
340552117584003	11080000	3
340552117584003	334747118132303	1
340552117584003	344100118170001	1
340552117584003	340800117420001	1
340552117584003	344700118360001	6
340552117584003	334900118140001	2
340552117584003	335712118054901	5
340552117584003	335112118090403	2
340552117584003	334921118165304	1
340552117584003	335112118090404	2
340552117584003	333420118060501	2
340552117584003	342600118330001	1
340552117584003	335443118031904	1
340552117584003	344636118320801	1
340552117584003	341200118240001	6
340552117584003	335529118065501	1
340552117584003	335609118000101	1
340552117584003	344415118130301	5
340552117584003	340333117431001	5
340552117584003	341837118262201	1
340552117584003	340158118412401	1
340552117584003	334737118101906	1
340552117584003	334921118165302	1
340552117584003	344703118095601	2
340552117584003	340554118025901	5
340552117584003	340931118062901	5
340552117584003	334747118132304	2
340552117584003	335818118051203	1
340552117584003	334737118101902	1
340552117584003	340715118055401	4
340552117584003	335352118044001	2
340552117584003	344841118240301	1
340552117584003	344816118224001	1
340552117584003	344910117532402	3
340552117584003	340112118033701	5
340552117584003	343900118110001	1
340552117584003	335443118031902	1
340552117584003	343139118314301	3
340552117584003	340624117434301	5
340552117584003	343822118051901	1
340552117584003	340233118011301	6
340552117584003	334737118101903	1
340552117584003	335545118061101	1
340552117584003	344008118074701	2
340552117584003	334921118165305	1
340552117584003	342045118215201	4
340552117584003	335735118085806	1
340552117584003	334904118130302	1
340552117584003	341800118220001	1
340552117584003	335744118035101	3
340552117584003	340027118071901	1
340552117584003	335952118155605	1
340552117584003	344310118172601	1
340552117584003	343000118320001	1
340552117584003	335239118061505	1
340552117584003	335842118034102	1
340552117584003	334837118085701	1
340552117584003	334751118131901	1
340552117584003	343434117500801	1
340552117584003	334753118051903	1
340552117584003	335100118120405	1
340552117584003	340235118295901	6
340552117584003	340607118034801	6
340552117584003	340400117530001	5
340552117584003	335112118090402	1
340552117584003	334837118085706	1
340552117584003	335112118090406	1
340552117584003	341000118050001	1
340552117584003	335239118061506	1
340552117584003	340620118060301	1
340552117584003	343717118063601	6
340552117584003	343837117493901	1
340552117584003	340400118050001	1
340552117584003	344457117581001	1
340552117584003	334747118132302	1
340552117584003	335842118034101	1
340552117584003	340100118210001	1
340552117584003	344548118092501	1
340552117584003	335545118061102	1
340552117584003	335818118051204	1
340552117584003	340800117460001	6
340552117584003	344130118075701	2
340552117584003	340208118410101	1
340552117584003	341100118200001	1
340552117584003	343515118101401	1
340552117584003	335642118103705	1
340552117584003	340618117573401	6
340552117584003	344551117553101	1
340552117584003	341930117561301	3
340552117584003	334445118125301	2
340552117584003	344306118092601	2
340552117584003	340027118071903	1
340552117584003	334904118130301	1
340552117584003	340900117550001	6
340552117584003	340300117480001	5
340552117584003	340742118144801	6
340552117584003	334747118132301	1
340552117584003	344500118100001	1
340552117584003	344107118092401	2
340552117584003	343222117552901	6
340552117584003	335735118085804	1
340552117584003	344257118034901	1
340552117584003	335952118155602	1
340552117584003	335938118110501	2
340552117584003	340703117421901	5
340552117584003	335333118140606	1
340552117584003	344834118151401	5
