arsenic	335100118120406	2000-03-08	5713.285714285714	8.0	0.0014	USEPA_MCL_Goal
arsenic	335112118090402	2000-08-14	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	335112118090405	2000-08-16	2213.2857142857147	3.1	0.0014	USEPA_MCL_Goal
arsenic	335209118080101	2000-08-28	1856.1428571428573	2.6	0.0014	USEPA_MCL_Goal
arsenic	335209118082001	2006-08-15	2570.4285714285716	3.6	0.0014	USEPA_MCL_Goal
arsenic	335440118081101	2000-08-29	1213.2857142857142	1.7	0.0014	USEPA_MCL_Goal
arsenic	335440118081101	2006-08-14	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	335515118112101	2000-08-31	2356.1428571428573	3.3	0.0014	USEPA_MCL_Goal
arsenic	335529118065501	2000-08-30	1570.4285714285718	2.2	0.0014	USEPA_MCL_Goal
arsenic	335609118000101	2000-03-17	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335609118000102	2000-03-16	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	335609118000104	2000-03-16	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335609118000105	2000-03-15	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335609118000201	2000-03-16	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335642118103702	2000-08-23	1856.1428571428573	2.6	0.0014	USEPA_MCL_Goal
arsenic	335642118103704	2000-08-23	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335645118105601	2000-08-29	1570.4285714285718	2.2	0.0014	USEPA_MCL_Goal
arsenic	335710118105101	2001-05-17	2284.714285714286	3.2	0.0014	USEPA_MCL_Goal
arsenic	335712118054901	2006-09-14	1284.7142857142858	1.8	0.0014	USEPA_MCL_Goal
arsenic	335744118035101	2005-11-04	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	335744118035101	2005-11-04	998.9999999999999	1.4	0.0014	USEPA_MCL_Goal
arsenic	335744118035101	2006-02-23	1213.2857142857142	1.7	0.0014	USEPA_MCL_Goal
arsenic	335744118035101	2006-02-23	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	335752118080201	2000-08-30	1356.142857142857	1.9	0.0014	USEPA_MCL_Goal
arsenic	335817118051301	2000-08-31	1284.7142857142858	1.8	0.0014	USEPA_MCL_Goal
arsenic	335817118051301	2006-08-16	1284.7142857142858	1.8	0.0014	USEPA_MCL_Goal
arsenic	335818118051202	2000-09-12	1570.4285714285718	2.2	0.0014	USEPA_MCL_Goal
arsenic	335818118051203	2000-09-13	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	335818118051204	2000-09-13	2070.4285714285716	2.9	0.0014	USEPA_MCL_Goal
arsenic	335818118051205	2000-09-14	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	335841118135801	2001-05-16	856.1428571428571	1.2	0.0014	USEPA_MCL_Goal
arsenic	335952118155601	2001-04-25	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	335952118155602	2001-04-24	213.28571428571428	0.3	0.0014	USEPA_MCL_Goal
arsenic	335952118155603	2001-04-27	1499.0000000000002	2.1	0.0014	USEPA_MCL_Goal
arsenic	335952118155604	2001-04-26	1999.0	2.8	0.0014	USEPA_MCL_Goal
arsenic	335952118155605	2001-04-26	570.4285714285714	0.8	0.0014	USEPA_MCL_Goal
arsenic	340040118100901	2001-04-06	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	340043118040001	2005-07-14	1356.142857142857	1.9	0.0014	USEPA_MCL_Goal
arsenic	340112118033701	2006-09-13	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	340148118030901	2005-06-14	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	340233118011301	2005-06-21	1856.1428571428573	2.6	0.0014	USEPA_MCL_Goal
arsenic	340303117434701	2000-04-06	641.8571428571429	0.9	0.0014	USEPA_MCL_Goal
arsenic	340303117434701	2007-01-30	291.85714285714283	0.41	0.0014	USEPA_MCL_Goal
arsenic	340321118000501	2005-06-14	1927.571428571429	2.7	0.0014	USEPA_MCL_Goal
arsenic	340333117431001	2000-04-06	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	340333117431001	2007-01-30	449.00000000000006	0.63	0.0014	USEPA_MCL_Goal
arsenic	340552117584003	2005-07-13	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	340554118025901	2005-07-13	570.4285714285714	0.8	0.0014	USEPA_MCL_Goal
arsenic	340607118034801	2005-06-22	427.5714285714286	0.6	0.0014	USEPA_MCL_Goal
arsenic	340618117573401	2005-07-14	1570.4285714285718	2.2	0.0014	USEPA_MCL_Goal
arsenic	340624117434301	2005-06-08	998.9999999999999	1.4	0.0014	USEPA_MCL_Goal
arsenic	340652117504101	2005-07-11	427.5714285714286	0.6	0.0014	USEPA_MCL_Goal
arsenic	340703117421901	2000-05-01	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	340715118055401	2005-07-12	2427.5714285714284	3.4	0.0014	USEPA_MCL_Goal
arsenic	340742118144801	2005-06-09	427.5714285714286	0.6	0.0014	USEPA_MCL_Goal
arsenic	340835118055401	2005-06-15	499.0	0.7	0.0014	USEPA_MCL_Goal
arsenic	340835118055401	2008-06-17	613.2857142857143	0.86	0.0014	USEPA_MCL_Goal
arsenic	340931118062901	2005-07-11	570.4285714285714	0.8	0.0014	USEPA_MCL_Goal
arsenic	343144117572901	2008-03-04	156.14285714285714	0.22	0.0014	USEPA_MCL_Goal
arsenic	343216117562601	2000-07-25	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343216117562601	2002-09-18	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	343216117562601	2005-08-15	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343216117562601	2008-07-21	320.42857142857144	0.45	0.0014	USEPA_MCL_Goal
arsenic	343259117593101	2005-08-16	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343259117593101	2008-07-22	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	343331118014901	2008-01-28	149.0	0.21	0.0014	USEPA_MCL_Goal
arsenic	343404117593101	2000-07-25	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343404117593101	2005-08-16	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343404117593101	2008-07-22	70.42857142857143	0.1	0.0014	USEPA_MCL_Goal
arsenic	343434117500801	2000-07-26	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343717118063601	2008-03-19	1927.571428571429	2.7	0.0014	USEPA_MCL_Goal
arsenic	343727118085202	2000-07-27	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343727118085202	2002-09-17	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343727118085202	2005-08-16	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	343727118085202	2008-07-22	677.5714285714286	0.95	0.0014	USEPA_MCL_Goal
arsenic	343752118012001	2005-09-01	127.57142857142856	0.18	0.0014	USEPA_MCL_Goal
arsenic	343752118012001	2008-07-29	149.0	0.21	0.0014	USEPA_MCL_Goal
arsenic	343822118051901	2000-07-25	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	343822118051901	2002-09-17	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	343822118051901	2005-08-25	856.1428571428571	1.2	0.0014	USEPA_MCL_Goal
arsenic	343822118051901	2008-07-29	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	343851118083801	2003-08-05	1927.571428571429	2.7	0.0014	USEPA_MCL_Goal
arsenic	343932118144001	2008-03-06	241.85714285714286	0.34	0.0014	USEPA_MCL_Goal
arsenic	343943118081801	2003-08-05	3570.428571428571	5.0	0.0014	USEPA_MCL_Goal
arsenic	343953118041901	2008-01-30	577.5714285714287	0.81	0.0014	USEPA_MCL_Goal
arsenic	344003118074901	2003-08-07	34070.42857142858	47.7	0.0014	USEPA_MCL_Goal
arsenic	344006118082601	2003-08-05	11999.0	16.8	0.0014	USEPA_MCL_Goal
arsenic	344008118074701	2002-09-18	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344008118074701	2003-08-12	4284.714285714285	6.0	0.0014	USEPA_MCL_Goal
arsenic	344008118074701	2005-08-25	3998.9999999999995	5.6	0.0014	USEPA_MCL_Goal
arsenic	344008118074701	2008-07-23	5213.285714285714	7.3	0.0014	USEPA_MCL_Goal
arsenic	344028118112601	2003-08-06	7213.285714285714	10.1	0.0014	USEPA_MCL_Goal
arsenic	344042118130001	2003-08-06	2356.1428571428573	3.3	0.0014	USEPA_MCL_Goal
arsenic	344104118053101	2000-07-27	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344104118053101	2002-09-17	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344104118053101	2005-08-17	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344104118053101	2008-07-23	1213.2857142857142	1.7	0.0014	USEPA_MCL_Goal
arsenic	344107118092401	2003-08-06	3784.7142857142853	5.3	0.0014	USEPA_MCL_Goal
arsenic	344109118092201	2003-08-05	1927.571428571429	2.7	0.0014	USEPA_MCL_Goal
arsenic	344120118081301	2003-08-06	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	344120118081301	2008-01-31	684.7142857142858	0.96	0.0014	USEPA_MCL_Goal
arsenic	344125118075801	2003-08-07	14713.285714285716	20.6	0.0014	USEPA_MCL_Goal
arsenic	344125118075801	2003-09-23	29856.14285714286	41.8	0.0014	USEPA_MCL_Goal
arsenic	344125118075801	2003-09-23	28927.57142857143	40.5	0.0014	USEPA_MCL_Goal
arsenic	344125118075801	2008-02-25	1213.2857142857142	1.7	0.0014	USEPA_MCL_Goal
arsenic	344130118075701	2003-08-07	25927.571428571428	36.3	0.0014	USEPA_MCL_Goal
arsenic	344138117581901	2003-08-13	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	344200118141001	2005-08-17	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344209118183801	2003-08-19	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344209118183801	2006-08-22	591.8571428571429	0.83	0.0014	USEPA_MCL_Goal
arsenic	344209118183801	2009-08-11	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344257118034901	2000-07-26	2856.1428571428573	4.0	0.0014	USEPA_MCL_Goal
arsenic	344257118034901	2002-09-18	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	344338118022501	2000-07-25	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344338118022501	2005-08-18	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	344338118022501	2008-07-29	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	344457117581001	2003-08-26	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	344548118092501	2003-08-21	9284.714285714286	13.0	0.0014	USEPA_MCL_Goal
arsenic	344548118092501	2006-08-23	9927.57142857143	13.9	0.0014	USEPA_MCL_Goal
arsenic	344551117553101	2003-08-25	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	344551117553101	2006-08-21	1999.0	2.8	0.0014	USEPA_MCL_Goal
arsenic	344551117553101	2009-08-10	1999.0	2.8	0.0014	USEPA_MCL_Goal
arsenic	344636118320801	2003-08-20	37141.857142857145	52.0	0.0014	USEPA_MCL_Goal
arsenic	344636118320801	2006-08-24	43213.28571428572	60.5	0.0014	USEPA_MCL_Goal
arsenic	344636118320801	2009-08-18	39356.14285714286	55.1	0.0014	USEPA_MCL_Goal
arsenic	344703118095601	2003-08-20	14999.0	21.0	0.0014	USEPA_MCL_Goal
arsenic	344703118095601	2006-08-29	15927.57142857143	22.3	0.0014	USEPA_MCL_Goal
arsenic	344703118095601	2009-08-11	16356.142857142857	22.9	0.0014	USEPA_MCL_Goal
arsenic	344814118231101	2009-05-12	3284.7142857142853	4.6	0.0014	USEPA_MCL_Goal
arsenic	344816118224001	2009-05-22	2499.0	3.5	0.0014	USEPA_MCL_Goal
arsenic	344828118372601	2003-08-19	6427.571428571428	9.0	0.0014	USEPA_MCL_Goal
arsenic	344828118372601	2006-08-24	6999.0	9.8	0.0014	USEPA_MCL_Goal
arsenic	344834118151401	2008-01-29	3784.7142857142853	5.3	0.0014	USEPA_MCL_Goal
arsenic	344835117531301	2001-05-16	41213.28571428572	57.7	0.0014	USEPA_MCL_Goal
arsenic	344835117531301	2001-05-17	34999.0	49.0	0.0014	USEPA_MCL_Goal
arsenic	344835117531302	2001-05-16	1856.1428571428573	2.6	0.0014	USEPA_MCL_Goal
arsenic	344835117531302	2001-05-16	1713.2857142857144	2.4	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	2001-03-26	7713.285714285715	10.8	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	2001-03-26	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	2001-03-26	284.7142857142857	0.4	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	2001-05-16	9427.571428571428	13.2	0.0014	USEPA_MCL_Goal
arsenic	344835117531303	2001-05-17	8570.42857142857	12.0	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2001-03-27	10570.428571428572	14.8	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2001-03-27	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2001-03-27	856.1428571428571	1.2	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2001-05-18	12570.428571428572	17.6	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2002-06-06	16713.285714285714	23.4	0.0014	USEPA_MCL_Goal
arsenic	344910117532402	2002-06-06	9999.0	14.0	0.0014	USEPA_MCL_Goal
arsenic	334904118130301	2001-03-29	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	334904118130302	2001-03-29	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	334904118130303	2001-03-28	213.28571428571428	0.3	0.0014	USEPA_MCL_Goal
arsenic	334904118130304	2001-03-27	427.5714285714286	0.6	0.0014	USEPA_MCL_Goal
arsenic	334904118130305	2001-03-26	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	335517118081301	2000-08-17	2070.4285714285716	2.9	0.0014	USEPA_MCL_Goal
arsenic	334615118131001	2001-04-03	2284.714285714286	3.2	0.0014	USEPA_MCL_Goal
arsenic	334615118131002	2001-04-04	713.2857142857143	1.0	0.0014	USEPA_MCL_Goal
arsenic	340152118273601	2006-08-08	520.4285714285714	0.73	0.0014	USEPA_MCL_Goal
arsenic	340235118295901	2006-08-10	577.5714285714287	0.81	0.0014	USEPA_MCL_Goal
arsenic	343139118314301	2004-05-10	10713.285714285714	15.0	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2001-03-27	7927.571428571428	11.1	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2001-03-27	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2001-03-27	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2001-05-18	14713.285714285716	20.6	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2001-05-18	14713.285714285716	20.6	0.0014	USEPA_MCL_Goal
arsenic	344849117545801	2008-02-28	113.28571428571428	0.16	0.0014	USEPA_MCL_Goal
arsenic	344856117541801	2001-03-27	7356.142857142858	10.3	0.0014	USEPA_MCL_Goal
arsenic	344856117541801	2001-03-27	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	344856117541801	2001-03-27	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	344415118130301	2003-08-13	12499.0	17.5	0.0014	USEPA_MCL_Goal
arsenic	344415118130301	2008-03-17	8070.428571428572	11.3	0.0014	USEPA_MCL_Goal
arsenic	340027118071901	2002-05-01	2356.1428571428573	3.3	0.0014	USEPA_MCL_Goal
arsenic	340027118071903	2002-04-30	499.0	0.7	0.0014	USEPA_MCL_Goal
arsenic	340027118071904	2002-05-01	499.0	0.7	0.0014	USEPA_MCL_Goal
arsenic	340027118071906	2002-05-02	2284.714285714286	3.2	0.0014	USEPA_MCL_Goal
arsenic	343244118305801	2004-05-10	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	334445118125301	2002-04-24	2927.571428571428	4.1	0.0014	USEPA_MCL_Goal
arsenic	334445118125302	2002-04-24	18427.571428571428	25.8	0.0014	USEPA_MCL_Goal
arsenic	334837118085701	2002-07-16	1999.0	2.8	0.0014	USEPA_MCL_Goal
arsenic	334837118085702	2002-07-16	641.8571428571429	0.9	0.0014	USEPA_MCL_Goal
arsenic	334837118085703	2002-07-17	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	334837118085704	2002-08-21	1427.5714285714284	2.0	0.0014	USEPA_MCL_Goal
arsenic	334837118085705	2002-08-22	499.0	0.7	0.0014	USEPA_MCL_Goal
arsenic	334837118085706	2002-07-17	2427.5714285714284	3.4	0.0014	USEPA_MCL_Goal
arsenic	334921118165301	2002-08-07	1070.4285714285713	1.5	0.0014	USEPA_MCL_Goal
arsenic	334921118165302	2002-08-08	427.5714285714286	0.6	0.0014	USEPA_MCL_Goal
arsenic	334921118165303	2002-08-09	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	334921118165304	2002-08-08	213.28571428571428	0.3	0.0014	USEPA_MCL_Goal
arsenic	334921118165305	2002-08-07	570.4285714285714	0.8	0.0014	USEPA_MCL_Goal
arsenic	335239118061501	2002-05-29	1999.0	2.8	0.0014	USEPA_MCL_Goal
arsenic	335239118061502	2002-05-30	1499.0000000000002	2.1	0.0014	USEPA_MCL_Goal
arsenic	335239118061503	2002-05-31	2784.714285714286	3.9	0.0014	USEPA_MCL_Goal
arsenic	335239118061504	2002-05-31	5570.428571428572	7.8	0.0014	USEPA_MCL_Goal
arsenic	335239118061505	2002-05-30	12999.0	18.2	0.0014	USEPA_MCL_Goal
arsenic	335239118061506	2002-05-29	4784.714285714285	6.7	0.0014	USEPA_MCL_Goal
arsenic	335723118245501	2002-05-22	641.8571428571429	0.9	0.0014	USEPA_MCL_Goal
arsenic	335723118245502	2002-05-22	641.8571428571429	0.9	0.0014	USEPA_MCL_Goal
arsenic	335723118245503	2002-05-20	998.9999999999999	1.4	0.0014	USEPA_MCL_Goal
arsenic	335723118245504	2002-05-21	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	335723118245505	2002-05-21	1499.0000000000002	2.1	0.0014	USEPA_MCL_Goal
arsenic	343222117552901	2008-02-07	199.0	0.28	0.0014	USEPA_MCL_Goal
arsenic	343713117485101	2008-04-07	784.7142857142858	1.1	0.0014	USEPA_MCL_Goal
arsenic	335235118175901	2004-09-26	284.7142857142857	0.4	0.0014	USEPA_MCL_Goal
arsenic	335235118175902	2004-09-26	284.7142857142857	0.4	0.0014	USEPA_MCL_Goal
arsenic	335235118175903	2004-09-26	213.28571428571428	0.3	0.0014	USEPA_MCL_Goal
arsenic	335235118175904	2004-09-26	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	335235118175905	2004-09-26	499.0	0.7	0.0014	USEPA_MCL_Goal
arsenic	334747118132301	2003-08-27	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	334747118132302	2003-08-26	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	334747118132303	2003-08-26	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	334747118132304	2003-08-25	570.4285714285714	0.8	0.0014	USEPA_MCL_Goal
arsenic	335337118113401	2004-05-19	356.1428571428571	0.5	0.0014	USEPA_MCL_Goal
arsenic	335337118113402	2004-05-19	213.28571428571428	0.3	0.0014	USEPA_MCL_Goal
arsenic	335337118113403	2004-05-19	641.8571428571429	0.9	0.0014	USEPA_MCL_Goal
arsenic	335337118113404	2004-05-19	24213.285714285717	33.9	0.0014	USEPA_MCL_Goal
arsenic	335337118113405	2004-05-19	18856.142857142855	26.4	0.0014	USEPA_MCL_Goal
arsenic	335443118031901	2004-05-19	141.85714285714286	0.2	0.0014	USEPA_MCL_Goal
arsenic	335443118031902	2004-05-19	284.7142857142857	0.4	0.0014	USEPA_MCL_Goal
arsenic	335443118031903	2004-05-19	32499.000000000004	45.5	0.0014	USEPA_MCL_Goal
arsenic	335443118031904	2004-12-20	11856.142857142859	16.6	0.0014	USEPA_MCL_Goal
arsenic	335443118031905	2004-12-20	15141.857142857143	21.2	0.0014	USEPA_MCL_Goal
arsenic	344504118050301	2003-08-13	2141.857142857143	3.0	0.0014	USEPA_MCL_Goal
arsenic	334737118101901	2004-09-29	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	334737118101902	2004-09-29	1141.857142857143	1.6	0.0014	USEPA_MCL_Goal
arsenic	334737118101903	2004-09-30	1570.4285714285718	2.2	0.0014	USEPA_MCL_Goal
arsenic	334737118101904	2004-09-30	4141.857142857142	5.8	0.0014	USEPA_MCL_Goal
